Review Text,Username,Rating
Upgrade full service lama saldo sudah terlanjur masuk ke link,Miftahul Zamroni,1
Saya mengucapkan bnyk berTerima Kasih kpd APK LINKAJAKrn kalian sgt luar biasa skli Krn Kalian sdah amt sngt mmbntu Saya Dlm Meringankansrta MemudahkanMembantu Saya untuk melakukan ber Transaksi ke Siapa pun ituTerima Kasih juga karena Kalian sudah Menemani saya dalam segala semua KebutuhanKeperluan untuk melakukan PembayaranPembeliandan semua jenis Transaksi lain nya sesuai apa yng Saya BthknSaya Ingnkn Izinkan Saya mngucpkn skli lgi kpd klianbhw Saya bnr sangat ber Terima Kasih,AHMAD FACHRY (FACHRY MUCHLIS),5
kartu ilang mau login susah veripikasi mulu emang ga biaa lewat muka apa ya saldo nyangkut haduhh,Arif fudin,1
transfer uang beli pulsa token dan yang lainnya lebih mudah,kisti arista,5
Data saya dipakai orang lain saya tidak bisa upgrade akun premium Milik pemerintah tidak bisa merespon mana asli dan palsu padahal jelas saya berani mengajukan video call,Mas Nug,1
Saya sangat kcewa dengan aplikasi linkaja massa akun link sya emailnya bisa dibobol dan ga ada solusinya sma skali padahal saya ada sldo sya dan saya tidak bisa lgi msuk ke akun saya,Zulkifly Izenk,1
Aplikasi busuk,ADA Story,1
Apa guna ada customerservice kl keluhan ujung nya harus live chattelp cs balik lagi harus live chat utk upplod bukti transaksiseharian dr jam sampe sore ngurusi ini ajaharus mentelengi live chat yg tidak ada balsan tiba ketutupapa gunanya email jugaapkikasi yang mempersulit bukan mempermudahsampe sekarang uang belum balik,Siti Romlah,1
Good job link aja,Manusia Strawberry,5
Sangat bgus mudah untuk pembayaran,Jalani Sendiri (jalanisendiri),5
Pengiriman kode terlalu lamaketika ingin memasukan kode malah di blok,Ai Reg,3
Pelayanan berantakan sering uang tepotong tapi pembelian gagal,Rama Jaya,1
Link SAMPAH Proses pengajuan upgrade full service lamalayanan live chat juga low bngetni yg bikin apk niat gk sih,Ra A,1
Sangat bagus sekali,Khun Nafak,5
Tidak bisa mengirim uang ke bank,Asep Saepurahman,1
buat upgrade aja lama banget ini aplikasi udah berhari masih belom juga e wallet paling lama,Uzumaki Naruto,1
Belum pernah pakai linkaja kemarin iseng daftar mau upgrade ke full sevice tapi tidak bisa no ktp sudah terdaftar itu gimana ya,Abi Yasa,5
Pakai Qris link aja uang saya masih dalam proses sudah sebulan berlalu di livechat yg balas robot disuruh menunggu x jam terakhir x jam di telpon CSy malah tdk membantu kalau laporan dalam hari tdk di tindaklanjutin harus melapor ulang lagi capek isi pulsa hanya untuk telpon kapan uang saya kembali,fatne eats,1
Lama proses premium,INSPIRASI BISNIS TV,1
kenapa akun link aja ku ga bosa di top up lagi biasanya lancar sekarang sudah ga bisa top up,Qyara Kids,4
Aplikasi gak jelas Minta imail di kasih masih gak bisa masuk,Madinda Dewi,1
Duit gua jadi nyangkut verifikasi lamaa transfer gabisa,Akmal Kurniawan,1
,May haidar Augdrie - 054,1
The Best of the best recommended bgt tuk smua orang khususnya yg melakukan transaksi yg aman praktis,Sigit Arieffianto,5
Mohon di bantu min kenapa akun linkaja saya tidak bisa dibuka yg keluar barcod terus,andi shafa,4
Pertama transaksi beli pulsa axis Saldo berkurang pulsa tidak masuk Takut transaksi lainnya Baru masih ada saldo Parah Bintang aja dulu Upadte aplikasi brengsek,IPED,1
Teimakasih banyak,Tsatsuke Uciha,1
Untuk upgrade akun dari besic ke premium lama sekali,Dion .17,1
upgrade lama gimana mau maju ni aplikasi mana tempat pengaduan ngga ada kalo kita chat boot yang bales aplikasi tidak berguna,Doni Saputra,2
Hapusja,Medi Saputra776,5
Ayo dong kerjasama lagi sama mrt dan krl,agus budiyanto,5
Aplikasi kedzoliman yang mengatasnamakan islam komplain gapernah di gubris sama kaya kepemerintahan nya jokowi,Imad Liwan,1
Sangat tidak puas di aplikasi ini Nomor yg SDH blokir di minta kode verifikasi lewat pesan aplikasi lain SDH bisa langsung kirim kode verifikasi lewat whatsap,KRISTIAN HUDI (kristian),1
Buruk pelayanan nya transaksi sering gagal apa lagi jam semua transaksi gak bisa,Heru Gunawan,1
Kok beli pulsa rb transaksi sukses tapi pulsa gak masuk itu gmana ya tanggung jawab dong dari kemarin belum masuk terus gak ada nomor SN nya di transaksi pulsa dibantu dong live chat juga susah gmana bossss,Zee Zein,3
Alhamdulillah sangat bagus terpercaya,Jumadil Awal,5
sangat lamban,Kemal Asy'ari Prakoso,1
Saat membuka notifikasi dalam aplikasi tibatiba koneksi hilang tolong perbaiki,Just VIN,4
Hp kartu ilang eh saldo ikut hangus Semoga berkah ya,Imas Siti.M,1
tolong admin saya sudah isi saldo lewat ATM tapi belum masuk sampai sekarang tolong di proses,Herlin Novia,3
aplikasi cacat saldo sisa k kaga bisa dibuat beli pulsa,andre romadhon,1
Ndk bisa isi pulsa telkomsel,АѪФ 丂ㄒ卂几ㄥ乇ㄚ АѪФ,1
,MYUHIL ODRIX,5
Tidak ada CS yang aktif bisa di hubungi,Risa,1
Ko lama banget sih verifikasi dn proses ny aneh da ri kemari sampe skarang masih dlm proses,Ade Beras,1
Bagus,Dede Dhei03,5
TOLONG RESPONNYAA SAYA MAU BAYAR UKT TAPI GABISABISA TOLONG PENGUPGRADE AN AKUN DIPERCEPAT,Indah Anggreini,1
aplikasi babi Jan di download akun ku lupa kata sandi tapi GK bisa di riset kembali ad lagi pula saldo ny usah mau download aplikasi ini,Ilhamdy Hasibuan,1
Mantap,Anas R,5
Saya agak kecewa ini Setelah donwlod sudah isi saldo knp mau kirim uang harus nunngu update,Miskamto 29,1
Bad service,Achmad Wahyudi,1
W,Wahyu Akbar,4
Bagus,Queen Nara,5
Aplikasi sampah Udah berhasil isi data dirimasih di suruh isi data diri lagi Kembali ke beranda tidak bisa transfer harus isi data diri lagi Aplikasi ini jangan di download hanya menjadi beban kalian saja,Bocil Ep ep,1
Ribet untuk layanan gangguannya bot yang jawab tidak terselesaikan,Lutfy Ardiansyah,1
Gagal mulu pas upgrade ke full service Katanya Foto berbeda dengan yg di eKTP Udah x coba lagi tapi hasilnya tetep sama Duit orang nyangkut di saya ini gak bisa di transfer Coba bantu punya saya woy,Sensei Gaming,1
Aplikasi bobrok transaksi berhasil tp dana tidak diterima Siapa yg bertanggung jawab Tidak bisa dikomplain,Andra,1
Tidak bisa melakukan transaksi,Ahmad Mustakim,4
tolong bantu saya agar bisa masul kembali ke akun link aja saya,JUNIZAR Juni,1
Gimn sih makin hari app ini GK jelas pengaduan yg jawab otomatis Sdh diikuti instruksiny tetap saja tidak bisa transaksi mbok ada pengaduan yg lNgsung dibawab tlf gitu JD Qt puas,Briliant Malik,1
Huh hah,Sofyan Hidayat,5
saya tidak dapat log in karna minta verifikasi email sedangkan email nya sudah tidak digunakan mohon bantuannya,PT ABC ADM ACC,1
Gak bisa dipake beli pulsa jadi percuma,Achmad J. Fajri,1
Aplikasi yg tidak membantu sama sekali,Jon Phan,1
Saya kasih bintang satu karena linkaja app nya tidak konsisten verifikasi lama hampir setahun,Dedi Wandta,1
mau beli plsa aja gak muncul pilihan plsanya pdhl jaringan stabil,DOYAN GAME,1
bruntung ada link jadi serba mudah,Tatang Tajudin,5
Bantu saya tidak dapat kode otp karna email yg terdaftr di akun gk aktip dan gk bisa di gunakan Tolong rubah kirim kode otp ke via smstolong bantu kirim kede otp via sms,Mariam Yulia,5
Sama saya juga isi etoll sudah terpotong etoll gak update update dan bertambah,Dede Alamsyah,1
Woy kenapa kode verifikasinya masuk ke dalam email gak lewat SMS nanya CS GK ada jawaban sekali malah abis pulsa,Sid Rosid,1
kenapa sekarang tabungan emasnya jadi rbu,Yulius Nugroho,5
Moga paylater saya aktif,Rahmat Zato Mendrofa,5
Ku kasih bintang dulu kalau pelayanan bagus saya all in bintang,Mas Doni,3
Aplikasi ga guna lapor call center lama nya minta ampun apa nunggu sampe kiamat brooo ga selesai selesai,Irwanto 86,1
Aplikasi GK guna masak proses verifikasi full servis ajha lama banget sampai beberapa hari,Firman nur Ardiansyah,1
CS Support Live udah hampir seminggu saya coba live CS Support untuk minta bantuan login tapi enggak pernah tersambung ke CSnya sebenarnya ini aplikasi niat dibuat enggak hadehh,Surya Adi Wijaya,1
Top up tidak masuk live chat tidak ada respon,Khaidar Ali,1
Bagus,Nawal Nafisah,1
Tidak mendukung support sistem kalau ada kendala hanya robot yang menbalas jadi susah kalau tidak ada di menu kendala yang di hadapi,ummar saputra,1
Awalnya sy topup pakai mbangking masuk ke x nya ngga masuk katanya harus pakai kode dari awal topup ngga pakai kode saldo ke potong tp di link aja ngga masuk,Sanin Ar,1
Aplikasi lemot,Ifann,1
Ada masalah apa ini Linkaja bayar QR tidak bisa terus selalu gagal lagi gagal lagi saya selaku pengguna Linkaja syariah merasa kecewa dan slalu eror saat bayar memakai QR jadi tidak enak sama yang punya toko saat belanja,Ceper Kuruz,1
Aplikasi tidak berguna sudah melakukan transaksi beli paket internet status transaksi berhasil namun paket internet tidak masuk sampai sekarang,rizal zone,1
respon CS lambat plus robot yang balesin bukan manusia saya beli game di steam menggunakan linkaja uang saya kecantol di refund g ada kabar blas aplikasi ngga guna masih banyak aplikaso yg lebih bagus dari linkaja,Wahyu Walantri,1
Harus di upgrade dan selalu gagal terus tolong jangan ada upgrade link aja susah ambil uangnya,Asep Muslim,1
mantap,dion putraji,5
Banyakaan time out,Agus Reborn,3
Ka kenpa pas sy up ke premium udah ad notif berhasil tapi pas masuk ke apk masih dalam proses tolong di bantu dong,Ilham Maulana,2
Gimana ini top up k gak masuk,Uciha Pendi,1
Belum bisa transfer ke ovo,sapriadibeta sapri,5
Huh gak bagus nih wallet,RamSkuy,1
Rusak gabisa tf ke bank malah tidak bisa memproses transaksi,Sandy Prayogo,1
Saya chat live agen tapi nunggu lama dan belum ketemu agenya sama sekali mohon dibantu kak,Alfin Azura,1
Jangan ada yang pakai aplikasi ini daripada nyesel,Peyok Peyok,1
Topup buat modal sampe juta malah saldo link aja masih kosong gimana nih link aja mau nyuri dengan cara cyber atau gimana,Fauzi Ahmad,1
Saya instal lgi kalo masih aja sama dgn yg pertama berarti apk nya emang jelek,Ery hartadi,1
Aplikasi sialan suruh upgrade uda di lakukan tapi tetap gak bisa bisa terlanjur isi saldo banyak lagi jadi tertahan,Mas Nanta,1
masak iya isi paket orbit suda sukses tp sd bln ywang tak kembali apa lg paket nyasaranta kemana aneh produk gagall sering bayak kecewah nya sd x terjadi bukan x masak iya gara uwangrb saya harus komlen ke pusat kamu kira gak bayar ngbrorll sm operator mikir pakek otak,Faira Ira,1
Sangat bermanfaat,Al Zecky,5
Dari Semua nya udah Mantap Jiwa Cuma CSnya Lemot Bales Chatnya Lama Banget Bales chat Aja menit Baru di bales lebih Gercep Lagi dong,Amelia Asyifa Christianti,5
Kenapa terima transferan nominal besalan juta gak bisa ya,Iamdosantos 11,2
Buset bayar biaya Universitas terbuka tdk tersedia himbara loh gitu,Sarifudin S,3
The Best link aja fitur akses nya banyak dan cepat potongan adminnya juga baik,Arkhom Maulana Malik,5
,Fil Dan,5
Mulai patah hati dengan ini aplikasi Transaksi pakai qris saldo terpotong Tpi pending,Bii Lobing Syaputra,1
Untuk pengaduan nya sudah sekalilewat live chat tdk respon,Rayi Rasning tias,1
Lumayan bagussss,molyo sandy,5
Loading cuyy menu utama nya,Cugenang ID,4
Upgrade basic ajh lama jd gmn mau pakai,Kancil 99,1
Masa uang kepending berbulan bulan ga ada solusi Udah kepotong di saldo saldo utama tapi ga terbayar tujuan Nyangkut di pendingan tanpa ada solusi Operator nya ga jelas,Ady Diatna,1
Sangat aman buat menyimpan uang Krn di backup BRI,Andrey Milado,5
Kok sekrang setiap buka aplikasi pasti muncul kode tiket pdahal udah di keluarin balik lagi bgtu terustolong dong link aja gimna itu,Niken Oktavia,3
Susah buat transfer susah hubungi customer kemana pula saya harus bertanya detilnya sedangkan nomor customer aja gak ada,eha julaeha,2
Pelayanan yang tidak memuaskanmenunggu lamadan akhirnya tidak mendapat pelayanan sama sekali,Riyo Makmur,1
Tolong diadakan fitur kirim uang,EA Ajja,1
Sangat buruk,dolay libra,1
Susah mau ganti nomor ajaantrian beberapa kali belum direspon,Sonaji Afriansyah,2
Haduh kapok dah pake link kl ky gini caranya link udh ga ky dulu mau ngomong sm live chat aja susah bgt sekarang transaksi pending disuruh nunggu x dan udh lebih dari x jam trnsaksi masih pending direfund kaga sukses pun enggak Bener kecewa bgt perbaiki pelayanannnya terburuk,Ulfah Hanifah,1
Ini gimana saya topup gak masuk saldonya,Riki Nugraha,1
Gimna cara nya klu ganti perangkat misal kan HP hilang email nya lupa,Hamad Aja,5
Permintaan Upgrade dalam Proses Layanan LinkAja Full Service akan segera kamu nikmati Tunggu kabar dari kami perihal pengajuan upgrade layanan kamu yal Lelet full service aktivitas transfer jadi terganggu,Khoirul Huda,1
Developer ngentod mau bayar cicilan dicek ada pas udah transfer malah ngilang ga adamau mindahin dana juga dipersulit emang babi ni aplikasi,baihaqi haqi,1
Bagus,Taufik Maulana,5
SAYA BUTUH PINJAMANYG MERAKYAT SIMPLE MUDAH PERCAYA TAPI DIMANA G A NEMUAPAKAH ADA DIAPLIKASI INI SEMUDAH ITU,KANG HEN,5
hallo tolong dong uang saya masi dalm status pending tapi di notif udah sukses gmna itu yaah,Samsia Rondonuwu,4
Ini kenapa kok jadi seribet ini Tiap kali mau transaksi termasuk transfer ke bank lain mesti potongan adminnya banyak Sebelumnya gak sampai sebanyak iniloh Asli lama aku kecewa juga dengan aplikasi ini Masalahnya ini mau saya gunakan untuk pembelian BBM online Sayang saja tidak semuanya bisa digunakan untuk transaksi hal tersebut Kalau saya yg lainnya bisa digunakan mungkin saya akan bakal hapus nih aplikasi Terus terang saya kecewa,Abi Amar Fatah,1
ufgradenya gagal teruss,Pipen Free,1
Buset baru Pagi tadi beli Kuota malah sampai detik ini belum masuk Malah Fitur Komplainnya tidak ada Tidak memberi ruang kepada Konsumen untuk melaporkan permasalahannya Saldo sudah terpotong dan Pihak Byu Link aja juga saling lempar tanggung jawab,Ahmad Rosadi Ilyas,1
Kok sy top up dari bank status berhasil tapi saldo di linkaja ny tidak masuk,Ian Iraone,1
Woy uang saya ribu belom masuk gimana sih Parah amatsetan link aja ini belom pula saldo ku di kembalikan,Akbar Taufik,1
Mantappp,Edisusanto Edi,5
Aplikasi penipujangan sekali kali pakai apk initransfer sukses tapi saldo sama sekali gak masuk,Biawak Sumatra,1
Aplikasi tidak berfungsi dengan semestiya saat transaksi transfer gagal terus Sudah hari ini saya alami,SYAIFUL RAHMAN,4
Upgradenya kelamaan ngk langsung di tanggapi harus nunggu dulu Klo menurut saya itu di tanggapi terlebih dahulu biar kita yg upgrade enak,Adi Maulana,2
Kejam sekali app ini data mb gak mau buka,Sutarjo,2
updated,Refly Franky,5
Susah banget buat masuk in kode nya,Hendra Hermawan,1
Sangat buruk TOLONG Kominfo agar bisa blaclist untuk ewalet link aja karena sangat merugikan pihak konsumen,Drama Drakor,1
Akun Anda Tidak Dapat Di Akses Baru Mau Daptar Lebih Bagus Aplikasi Dana Tidak Susah Mudah Dan Cepat,YUSUF15 YUSUF15,1
IniBerguna banget,Aq Aq,5
Sudah prefikasi sampe stengah hari sampe mau habis cas hp knapa ini mohon cara prefikasinya di permudah pkbuk admin,Dimas Rizi,1
Tolong dong pak ibu Yang punya aplikasi kk link aja Kok link saya tidak bisa di ruangan utama,Ahmad Putra,5
tolong koutanya di tambah sebulan transaksi jta ngak cukuppp saya sampai buat akun ngak cukup masih limit mohom jangan di batasii biar isi bbm saya bisa satu akun cukuppp,Ayix Echotec,5
ok,dg ngemba,5
Ok,Andrys Parapat,5
Upgrade ke full service nya kok lama banget ya,Fitria N.A,4
Aplikasi apa ini Masa pending sampai x jam,Jumanto,1
Proses upgrade aja hari ngak kunjung selesaiii Leletttt,Al Fikri,1
upgrade upgrade gajelas,Yusrizal Aulia Rahman,1
Suka,Saiful Anwarsy,5
mulai rusak citra link aja bayar Qris saldo sudah terpotong dilaporkan lewat dukungan malah diinformasikan klo transaksi sukse tpi tidak masuk ke no tujuan mau maling atau apa,Nyong Kel,5
Tolong dong upgrade full service saya diterima Sudah beberapa kali gagal terus Nanti saya kasih ranting full,Achmad Fauzi,2
MemudahkanDan Bermanfaat,Erika Tann,4
Aplikasi gajelas masa upgragede akun udah minggu belum di acc juga padahal di akun udah ada saldonya mau di pindahin malah harus nunggu upgrade akun sedang kan upgrade akun nya lama banget,Sonia Iphone,1
Aplikasi Tailaso,Ikho Rame,1
Kalo bisa jam untuk on nya yah kalo udah JM ke atas sering of kadang sampai pagi,Abdul Karim,2
bagus saat ini,SURATMAN MAMAN,5
Ok,danny rahman,5
Dan pada akhir nya ditinggalkan karena CS yang terlalu slowrespon uang yang sering terlambat biaya admin naik terus tidak ada jaminan uang kembali,Robet vona,1
Buku Tabungan dan kartu ATM link,Abdl Zulhidin Abubakar AS ibnu Tan,5
Good job,Soetanto _1982,4
Kok Ng bisa masuk yemang lagi trobel p gmn,Eko Java,2
Gimana mau ganti nomorya cht agen gak fast respon Bintang nol besar,Anime Life,1
Untuk mengajukan perubahan data nya lama prosesnya,DJI Mavic,2
Bisa pengaduan dimana Live chat yg jawab otomatis X transaksi katanya sudah berhasil tapi transaksi masih dalam proses tidak ada status berhasil uang tidak kembali info ke live chat katanya transaksi berhasil mau ngadu lewat email juga gk bisa emang gk jelas lama akhirnya,Uci Wahyu89,1
LIVE AGENT NYATA GA SI SEHARIAN BUSET NUNGGU GADA RESPON APA PARAH KALO GA KARNA KERJAAN UDAH MALAS PAKE INI MENDING SEBELAH JAM BERAPAPUN LANGSUNG DITANGGEPIN TANPA LAMA,Zulmy Dalban,1
Tambahakn fitur hapus akun permanen Biar kalau sudah tidak di pakai,rifky malik01,5
Terpaksa tak uninstall karena x percobaan upgrade gak bisa terus,NRY Channel,1
Lama banget proses upgrade utk kirim uang nyauang saya tertahan di link ajatolong segera di proses secepatnya,Hensen Edwiner,1
Chat dg agen sudah bulan selalu tidak terhubung dg alasan sedang menangani sobat Link aja lainnya pdhl saya sudah berulang kali mencoba Sudah bulan transaksi saya pending tapi tidak ada solusi,Haris Dwiatmoko,2
suka tiba tiba logout dan dimasukin password yang betul jg ga bisa semoga ke depan nya bs ditingkatkan lg,Diny Gustini,4
Suruh ngisi survey bisa dapet saldo udah buang waktu buat ngisi ttp zonk menjijihkan Pindah Flip lebih nyaman,Surya Andiyanto,2
Isi e moneysuruh tunggu x jamsudah lebih dr x jambelum ada penambahan saldosangat kecewa,Nabil Alfian,1
proses upgrade super lama,Preset Pro,1
Bangke lahh tiap transfer ke aplikasi lain dari sininya sukses tapi kesanaya ga masuk terus uang nya ga balik balik udah hari uangnya ga kembali taii,Tassya Atlast,2
Tarik tunai di indomaret sering gagal,Ahmad,3
Transaksi beli pulsa gagal x tapi saldo di link aja berkurang dan tidak di refun meskipun gagal,Abu Dzar,1
Saya kirim uang dengan nominal ribu gagal tapi tidak kerefund Tolong donk,Ceysha Ameera,1
Gabisa buat bayar qris dr gambar,G. RAMA HENDRA,1
Susah banget dpt verifikasi emailparah ini aplikasi g bs memberikan kemudahan,Rizkiani Juleshodia Wulandari,1
Kalau dulu pas pending admin di chat langsung gercep kalau sekarang transaksi pending admin gerak lambat,Gaza Wibowo,2
Bos saya mau msuk akun saya tapi imel saya ngak ada lg bisa ngak no telpony ad,Erwin Bae,3
Upgrade akunnya susah udah kali upgrade langsung di tolak Aku mau narik duit bantuan pendidikan ku,annisa salsabilla,1
tolong untuk pihak linkaja cepat di kembalikan uang saya karna tarik tunai di atm gagal dan saldo kepotong dari tanggal sampai sekarang belum juga kembali,Ramas Dia,2
Bos di transaksi nya berhasil tapi ko ga masuk sampai sekarang di akun bank nya dari tanggal pengiriman nyadi chat bot nya ga ada kelanjutan nya,Suryadi Mail,1
ko pengiriman transaksinya gagal terus,Wawan Wawan,1
Sumpah nyesel make ini mau ngirim ke sesama link aja ribet bngt harus upgrade segala kemaren yg di hp emak gw gabisa di upgrade gw pake identitas gw dan pas mau gw kirim ke hp gw malah disuruh upgrade juga dan gabisa pake data yang sama untuk belanja di tiktokshop sangat amat tidak recommended karena GK bisa DIPAKE uang yang ada di apk ini NYESELLL,Jamilatul Maryam,1
Dari kmrn ngisi e toll gak bisa masuk saldo udah ke potong ini gak ada respon sama sekali ini udah kesekian x seperti ini,Afif Indra Maulana,1
Pelayanan ko makin buruk livechat juga kayak dulu cepet,Muhammad Akli,2
Aplikasi bangsattt lambatt laporan saja harus nunggu sebulan suka bawa duit pelanggan Anjinggggnunggu chat lama bgt full jam karyawannya tidurrrditelpon malah dimatiin Memekkkkkk,Perco Baan,1
Livechat nya gajelas yg jawab bot aplikasi parah mending ewallet yg lain aja jgn sampe nyesel,Rizky Arya,1
Pelayanan agen lambat saya kehilangan hp yang ada akun link aja disitu semua data disitu tanpa saya backup saya hubungi mau rubah data tapi pelayanan lambat dari agen nya,Calo Narang,3
The best,Redo dasilva,5
Susah upgrad,Alam,1
Gangguan terus,Wawai Hermawan,3
Baik,Ahmad Lagonda,5
Kenapa Aplikasi LinkAja kok tidak pada HP saya,mokhjunaidi 1964,4
Livechat komplain tulisan nya jam WIB ini udah nungguin ga di tangepin ga ada CS nyatrus chat sebelom nya mau buat bukti bilang nya transaksi akan kembali ke saldo setelah jam ga ada ini transaksi udah pending ga masuk udah jam WOI jam pagi baru kembali saldo nya,Eko Nowo,5
Keluhan tidak bisa di selesaikan,Muhammad Aris,1
Min min oh min tolong dibantu min kenapa verifikasi full servis linkaja lama yaaa tolong min d permudah,Gema Kendali Gunawan,4
Tolong kalu mau upgrade ke full service jgan lama harus ngg jam uang sda di isi trs gak bisa di gunain yesel bangt dah,herry backboners,1
Kepada pihak linkaja tolong segera proses permintaan saya agar saldo saya balik kembali karna sudah bulan belum ada tindak lanjut dari pihak linkaja,Mamih Official,1
aplikasi sering error dan kalau melakukan transaksi pakai qr sering gagal,Willy Patiati,1
Sangat di sayangkan linkaja tidak bisa untuk melakukan pergantian nomor handphone yang terdaftar,Tuan Mudaa,1
Sempat suka dg apk ini sekarang nggak lagi Dulu tf ke bank isi saldo gratis sekarang semua berbayar Top up saldo pun bayar Pihak linkajapemerintah mestinya bisa lebih dalam mengelola apk ini dan mestinya bisa jadi pemimpin dalam apk dompet lain Sekarang dah pindah ke apk sebelah semua gratis,Ahmad Gumari Aditia Dharma,2
Aplikasi gak jelas akun saya diblokir komplain live chat lewat email IG gak ada yg jelas sangat rumit bahkan saldo saya ada ribu lagi ntah kek mana mau diambil di blok gitu aplikasi LinkAja emang sangat merugikan,Jheniie Ndr,1
Sengaja saya sisakan saldo Rp dalam beberapa bulan bisa bisanya terpotong Rp tinggal Rp tanpa riwayat transaksi Riwayat transaksi putih tanpa jejak termasuk transaksi terakhir sama sekali tidak terlihat Ini bukan masalah Rp yang terpotong masalahnya kalau hal ini terjadi pada akun link aja Dorman yang saldo sisa namun dalam beberapa bulan tidak digunakan bisa menjadi FRAUD BESAR Parah nih IT nya awalnya cuma Rp nantinya ratusan ribu,Arief Fadillah,1
Aplikasi yang tidak bertanggung jawabdisaat gagal trf saldo tidak dikembalikanchat sama boot n manusianya gak da respon dan di tlpon CS tidak membantu hanya diminta untuk chat boot lagi,franky febriadi,1
Aduh Afiliasi dengan wifiid Udah ribet isi saldo Transaksi sukses Failed terus login ke wifi id Dang,Ahmad Ridwan,1
Tolong segera d sempurnakan Mengingat sebenarnya banyak menu menu yang sangat membantu,rossi lh,1
tf ke briva selalu error,Ahmad Fatoni,1
Dulu saya pake link aja Sekarang mau pake terus,Ariszalukhu,5
link aja kok skarang giniupgrade lamasaya jdi susah mau pake uang saya masak mau tf ga bisagiliran bli paket atau donasi bisa bikin apk tu yg betul aja lah,Putri Ramasari,1
Gimana cara nya masuk akun linkaja lagi tanpa verifikasi email Krena email sudah gak saya pakai lagi,Januardi,3
Saya isi e money kali lalu ada keterangan suksestp setelah di cek emoney saya saldo tdk bertambah Saya coba pake link bantuan nunggu xjam Setelah x jam msh saja saldo e money saya tdk bertambahlalu saya pake lg link bantuanmuncul email hrs menunggu x jam utk pengecekkan lgknp hrs menunggu selama ituuang saya sudah terpakai saya rugi wakturugi uang krn saya perlu e money itu segera Tolong sistemnya perbaikibiar tdk merugikan orgPERBAIKI Yaterimakasih,sudirobi SE,1
Lumayan bagus,Sugeng Priyatno,5
Bagus mantap,Jejak Langkah,5
Aplikasi yg susah kalo komplain transaksi,lametz 0041,1
Cs nya tidak respon di live sdh hari pelayanan buruk,IKRAM AFANDI,1
Aplikasi yang simpel Namun ketika kendala pending proses Ya sangat lama Dan belum ada kebijakan yg menindak lanjuti,Radid Anto,3
terlalu lama upgrade full servis ga kaya apk sebelah cepettt org jd susah buat TF payah,Andini Eka,1
Aplikasi yang sangat bagus dan sangat bermanfaat aplikasi multifungsi yang dapat dijadikan satu pembayaran untuk pulsatagian listrikpajak dan lain lain Link Aja pokoknya kerennn dan hebat,Alfian Duta Krisnadi,4
Isi saldo tapcash bni keterangannya sukses tetapi saldo tidak masuk sudah lapor cs tetapi pelayanannya lelet dan tidak memberikan solusi,Burhan Halim,1
Tolong apk diperbaiki lagi mintiap x transfer dana ke Bank dan ke teman selalu gagal,Anny Lindung,4
Jelek,ALDO GAMING,1
Saya transfer ke bank bri saya saldonya terpotong tapi tidak ada saldo masuktolong kalau masih ada bug atau masalah diapknya tolong diperbaiki,Bujel mogerz,1
Lama bgt permintaan upgrade,Sinta Rahmawati,1
Gimana caranya benerin akun linkaja saya terbelokir,Beidy Alonzho,1
Ok,Bara Imas,5
Baru di instal sudah mengecewakan hmmm mau nambah metode pembayaran malah kayak aplikasi sebelah ahhhh sudah lahh nyesal,Tn Mardin,1
Tidak bisa di buka aplikasinyapadahal baru isi saldo,BakolBubur Grup99,2
oce,Syafri Anda,5
tolong tampilkan limit transaksi biar duit gak terkurungkalau dana ada limit transaksi,Heiru Cagur,1
Sangatlah membantu dlm melakukan transaksi,Nesa Adelia ilham,5
Mantap Jiwa,Purman 789,5
Saya mau di bantu dalam kerja apapun,Samsung Mbo,1
agar di tingkatkan pelayanan yg maksimal,Udhi Js,5
duit saya ditahan,dhedy sukma,1
App jelek merugikan sekali,Donny Wicaksono,1
Live chat lamaa keteranagan transaksi sukses dana terpotong tapi blm masuk ke riwayat penerima pun tidak ada pernah auto tf nominal sendiri ini apk berikut dananya gak nyampe ke penerima aneeeeeeeeh,rivan rinandi,1
Setiap akhir bulan mau kirim uang sesama linkaja tidak bisa Padahal sudah full service Payah,Lintang Muhamady,2
Lama amat verifikasi nya udah seharian belum bisa juga kocak,ZULFASLI,1
Proses upgrade terlalu lama padahl butuhnya cepet,Doni putra,1
Saldo sya masuk situ tp gx bisa d buka gmna min Tolong diperbaiki,Saefudin Jukri,1
Transaksi dari link aja ke bank pending sudah hari tidak ada progres Menu bantuan di aplikasi hanya bisa tersambung dengan chat bot Tidak ada menu bantuan lain sehingga saya tidak bisa komplain langsung dengan cs maupun manusia lain yg bertugas disana Hanya bisa berharap semoga saldo sukses ter transfer atau kembali ke saldo aplikasi,Febrian Dicky,1
Kecewa Bukan nya di perbaiki malah makin ruwet Tidak sangat membantu Beli pulsa beli paket saldo sudah kepotong Pulsa paket belum masuk Pending mulu udah hari Live chat pengaduan nya gak ada respon,Ahmad Fauzan Hariri,1
Tolong dong perbaiki sistem nya sya premiumkan link aja lama banget di proses nya kurang bagus ini link aja tolong di perbaiki lagi,Sadad Amaruloh,1
Aplikasi bego shame on you abisin uang negara aja kalean para budak,Arie Martha,1
Beli pulsa pake link aja lewat my telkomsel saldo terpotong tapi pulsa nggak masuk Apk nya nggak recomend sangat merugikan pelanggan Auto unistal,Kuching boelang,1
