Review Text,Username,Rating
Buruk pelayanan nya transaksi sering gagal apa lagi jam 00:00 semua transaksi gak bisa,Heru Gunawan,1
"Kok beli pulsa 200rb transaksi sukses tapi pulsa gak masuk itu gmana ya tanggung jawab dong dari kemarin belum masuk ,,terus gak ada nomor SN nya di transaksi pulsa... dibantu dong live chat juga susah gmana bossss",Zee Zein,3
Alhamdulillah sangat bagus terpercaya👍 ⭐⭐⭐⭐,Jumadil Awal,5
sangat lamban,Kemal Asy'ari Prakoso,1
Saat membuka notifikasi dalam aplikasi tiba-tiba koneksi hilang. tolong perbaiki,Just VIN,4
"Hp kartu ilang, eh saldo ikut hangus. Semoga berkah ya..",Imas Siti.M,1
"tolong admin saya sudah isi saldo lewat ATM tapi belum masuk sampai sekarang,, tolong di proses,,",Herlin Novia,3
"aplikasi cacat, saldo sisa 35k kaga bisa dibuat beli pulsa",andre romadhon,1
Ndk bisa isi pulsa telkomsel,АѪФ 丂ㄒ卂几ㄥ乇ㄚ АѪФ,1
🌏,MYUHIL ODRIX,5
Tidak ada CS yang aktif bisa di hubungi,Risa,1
Ko lama banget sih verifikasi dn proses ny aneh da ri kemari sampe skarang masih dlm proses,Ade Beras,1
Bagus,Dede Dhei03,5
"TOLONG RESPONNYAA!! SAYA MAU BAYAR UKT TAPI GABISA-BISA, TOLONG PENGUPGRADE AN AKUN DIPERCEPAT!!!!",Indah Anggreini,1
"aplikasi babi Jan di download akun ku lupa kata sandi tapi GK bisa di riset kembali, ad lagi pula saldo ny usah mau download aplikasi ini",Ilhamdy Hasibuan,1
Mantap,Anas R,5
Saya agak kecewa ini Setelah donwlod sudah isi saldo knp mau kirim uang harus nunngu update,Miskamto 29,1
Bad service,Achmad Wahyudi,1
W?,Wahyu Akbar,4
👍Bagus,Queen Nara,5
"Aplikasi sampah... Udah berhasil isi data diri,masih di suruh isi data diri lagi... Kembali ke beranda, tidak bisa transfer, harus isi data diri lagi..... Aplikasi ini jangan di download.... hanya menjadi beban kalian saja",Bocil Ep ep,1
Ribet untuk layanan gangguannya bot yang jawab tidak terselesaikan,Lutfy Ardiansyah,1
Gagal mulu pas upgrade ke full service. Katanya Foto berbeda dengan yg di e-KTP. Udah 3x coba lagi tapi hasilnya tetep sama . Duit orang nyangkut di saya ini gak bisa di transfer. Coba bantu punya saya woy,Sensei Gaming,1
"Aplikasi bobrok, transaksi berhasil tp dana tidak diterima. Siapa yg bertanggung jawab. Tidak bisa dikomplain",Andra,1
Tidak bisa melakukan transaksi,Ahmad Mustakim,4
tolong bantu saya agar bisa masul kembali ke akun link aja saya,JUNIZAR Juni,1
"Gimn sih makin hari app ini GK jelas,,, pengaduan yg jawab otomatis,, Sdh diikuti instruksiny tetap saja tidak bisa transaksi,,, mbok ada pengaduan yg lNgsung dibawab tlf gitu JD Qt puas",Briliant Malik,1
Huh hah,Sofyan Hidayat,5
"saya tidak dapat log in karna minta verifikasi e-mail,, sedangkan e-mail nya sudah tidak digunakan. mohon bantuannya",PT ABC ADM ACC,1
"Gak bisa dipake beli pulsa, jadi percuma",Achmad J. Fajri,1
Aplikasi yg tidak membantu sama sekali,Jon Phan,1
Saya kasih bintang satu karena linkaja app nya tidak konsisten verifikasi lama hampir setahun,Dedi Wandta,1
mau beli plsa aja gak muncul pilihan plsanya . pdhl jaringan stabil,DOYAN GAME,1
bruntung ada link jadi serba mudah,Tatang Tajudin,5
Bantu saya tidak dapat kode otp karna email yg terdaftr di akun gk aktip dan gk bisa di gunakan.. Tolong rubah kirim kode otp ke via sms🙏🙏tolong bantu kirim kede otp via sms,Mariam Yulia,5
Sama saya juga isi etoll sudah terpotong etoll gak update update dan bertambah,Dede Alamsyah,1
"Woy kenapa kode verifikasinya masuk ke dalam email gak lewat SMS ,nanya CS GK ada jawaban sekali malah abis pulsa",Sid Rosid,1
kenapa sekarang tabungan emasnya jadi 5rbu,Yulius Nugroho,5
Moga paylater saya aktif,Rahmat Zato Mendrofa,5
Ku kasih 3 bintang dulu kalau pelayanan bagus saya all in 5 bintang,Mas Doni,3
Aplikasi ga guna lapor call center lama nya minta ampun ...apa nunggu sampe kiamat brooo ga selesai selesai,Irwanto 86,1
Aplikasi GK guna masak proses verifikasi full servis ajha lama banget sampai beberapa hari,Firman nur Ardiansyah,1
"CS Support Live, udah hampir seminggu saya coba live CS Support untuk minta bantuan login, tapi enggak pernah tersambung ke CSnya, sebenarnya ini aplikasi niat dibuat enggak, hadehh",Surya Adi Wijaya,1
"Top up tidak masuk, live chat tidak ada respon",Khaidar Ali,1
Bagus,Nawal Nafisah,1
"Tidak mendukung support sistem, kalau ada kendala hanya robot yang menbalas, jadi susah kalau tidak ada di menu kendala yang di hadapi",ummar saputra,1
Awalnya sy topup pakai mbangking masuk ke 2x nya ngga masuk katanya harus pakai kode dari awal topup ngga pakai kode saldo ke potong tp di link aja ngga masuk,Sanin Ar,1
Aplikasi lemot,Ifann,1
"Ada masalah apa ini Linkaja bayar QR tidak bisa terus selalu gagal lagi gagal lagi,, saya selaku pengguna Linkaja syariah merasa kecewa dan slalu eror saat bayar memakai QR jadi tidak enak sama yang punya toko saat belanja.",Ceper Kuruz,1
"Aplikasi tidak berguna, sudah melakukan transaksi beli paket internet status transaksi berhasil namun paket internet tidak masuk sampai sekarang",rizal zone,1
respon CS lambat plus robot yang balesin bukan manusia! saya beli game di steam menggunakan linkaja uang saya kecantol di refund g ada kabar blas. aplikasi ngga guna! masih banyak aplikaso yg lebih bagus dari linkaja.,Wahyu Walantri,1
"Harus di upgrade dan selalu gagal terus tolong jangan ada upgrade link aja ,,susah ambil uangnya",Asep Muslim,1
mantap,dion putraji,5
Banyakaan time out,Agus Reborn,3
Ka kenpa pas sy up ke premium udah ad notif berhasil tapi pas masuk ke apk masih dalam proses tolong di bantu dong,Ilham Maulana,2
Gimana ini top up 10k gak masuk,Uciha Pendi,1
Belum bisa transfer ke ovo,sapriadibeta sapri,5
Huh gak bagus nih wallet,RamSkuy,1
"Rusak, gabisa tf ke bank malah tidak bisa memproses transaksi",Sandy Prayogo,1
Saya chat live agen tapi nunggu lama dan belum ketemu agenya sama sekali mohon dibantu kak,Alfin Azura,1
Jangan ada yang pakai aplikasi ini daripada nyesel,Peyok Peyok,1
Topup buat modal sampe 3 juta malah saldo link aja masih kosong.. gimana nih link aja mau nyuri dengan cara cyber atau gimana,Fauzi Ahmad,1
"Saya instal lgi, kalo masih aja sama dgn yg pertama berarti apk nya emang jelek",Ery hartadi,1
"Aplikasi sialan, suruh upgrade uda di lakukan tapi tetap gak bisa bisa, terlanjur isi saldo banyak lagi, jadi tertahan. 💩",Mas Nanta,1
"masak iya isi paket orbit suda sukses tp sd 4 bln ywang tak kembali apa lg paket nyasaranta kemana aneh produk gagall. sering bayak kecewah nya sd 3 x terjadi bukan 1 x masak iya gara"" uwang30rb saya harus komlen ke pusat kamu kira gak bayar ngbrorll sm operator mikir pakek otak",Faira Ira,1
Sangat bermanfaat,Al Zecky,5
"Dari Semua nya udah Mantap Jiwa. Cuma CS.nya Lemot, Bales Chatnya Lama Banget Bales 1 chat Aja 3 menit Baru di bales, lebih Gercep Lagi dong",Amelia Asyifa Christianti,5
Kenapa terima transferan nominal besalan juta gak bisa ya.,Iamdosantos 11,2
Buset bayar biaya Universitas terbuka tdk tersedia. himbara loh gitu,Sarifudin S,3
"The Best link aja, fitur akses nya banyak dan cepat, potongan adminnya juga baik",Arkhom Maulana Malik,5
👍👍👍,Fil Dan,5
"Mulai patah hati dengan ini aplikasi Transaksi pakai qris, saldo terpotong Tpi pending",Bii Lobing Syaputra,1
Untuk pengaduan nya sudah sekali..lewat live chat tdk respon,Rayi Rasning tias,1
Lumayan bagussss,molyo sandy,5
Loading cuyy menu utama nya,Cugenang ID,4
"Upgrade basic ajh lama, jd gmn mau pakai",Kancil 99,1
Masa uang kepending berbulan bulan ga ada solusi. Udah kepotong di saldo saldo utama tapi ga terbayar tujuan. Nyangkut di pendingan tanpa ada solusi. Operator nya ga jelas,Ady Diatna,1
Sangat aman buat menyimpan uang Krn di backup BRI,Andrey Milado,5
Kok sekrang setiap buka aplikasi pasti muncul kode tiket pdahal udah di keluarin balik lagi bgtu terus...tolong dong link aja gimna itu??,Niken Oktavia,3
"Susah buat transfer, susah hubungi customer,,, kemana pula saya harus bertanya detilnya, sedangkan nomor customer aja gak ada😔",eha julaeha,2
"Pelayanan yang tidak memuaskan,menunggu lama,dan akhirnya tidak mendapat pelayanan sama sekali.",Riyo Makmur,1
Tolong diadakan fitur kirim uang,EA Ajja,1
Sangat buruk,dolay libra,1
Susah ..mau ganti nomor aja..antrian beberapa kali belum direspon,Sonaji Afriansyah,2
Haduh kapok dah pake link kl ky gini caranya link udh ga ky dulu mau ngomong sm live chat aja susah bgt sekarang transaksi pending disuruh nunggu 1x24 dan udh lebih dari 1x24 jam trnsaksi masih pending direfund kaga sukses pun enggak Bener2 kecewa bgt perbaiki pelayanannnya terburuk,Ulfah Hanifah,1
Ini gimana saya topup gak masuk saldonya,Riki Nugraha,1
Gimna cara nya klu ganti perangkat misal kan HP hilang email nya lupa,Hamad Aja,5
"Permintaan Upgrade dalam Proses Layanan LinkAja Full Service akan segera kamu nikmati. Tunggu kabar dari kami perihal pengajuan upgrade layanan kamu, yal Lelet full service.. aktivitas transfer jadi terganggu",Khoirul Huda,1
"Developer ngentod mau bayar cicilan dicek ada pas udah transfer malah ngilang ga ada,mau mindahin dana juga dipersulit emang babi ni aplikasi",baihaqi haqi,1
Bagus,Taufik Maulana,5
"SAYA BUTUH PINJAMAN....YG MERAKYAT, SIMPLE, MUDAH, PERCAYA TAPI DIMANA, G A NEMU...APAKAH ADA DIAPLIKASI INI SEMUDAH ITU..?",KANG HEN,5
"hallo , tolong dong uang saya masi dalm status pending, tapi di notif udah sukses , gmna itu yaah ?",Samsia Rondonuwu,4
"Ini kenapa kok jadi seribet ini? Tiap kali mau transaksi, termasuk transfer ke bank lain, mesti potongan adminnya banyak. Sebelumnya gak sampai sebanyak iniloh. Asli lama2 aku kecewa juga dengan aplikasi ini. Masalahnya ini mau saya gunakan untuk pembelian BBM online. Sayang saja tidak semuanya bisa digunakan untuk transaksi hal tersebut. Kalau saya yg lainnya bisa digunakan, mungkin saya akan bakal hapus nih aplikasi. Terus terang saya kecewa!!!",Abi Amar Fatah,1
ufgradenya gagal teruss,Pipen Free,1
"Buset, baru Pagi tadi beli Kuota malah sampai detik ini belum masuk, Malah Fitur Komplainnya tidak ada. Tidak memberi ruang kepada Konsumen untuk melaporkan permasalahannya. Saldo sudah terpotong dan Pihak Byu & Link aja juga saling lempar tanggung jawab.",Ahmad Rosadi Ilyas,1
Kok sy top up dari bank status berhasil tapi saldo di linkaja ny tidak masuk.,Ian Iraone,1
"Woy uang saya 200 ribu belom masuk , gimana sih? . Parah amat...setan link aja ini, belom pula saldo ku di kembalikan 😠",Akbar Taufik,1
Mantappp,Edisusanto Edi,5
"Aplikasi penipu,jangan sekali kali pakai apk ini,transfer sukses tapi saldo sama sekali gak masuk",Biawak Sumatra,1
"Aplikasi tidak berfungsi dengan semestiya, saat transaksi transfer gagal terus. Sudah 2 hari ini saya alami.",SYAIFUL RAHMAN,4
"Upgrade,nya kelamaan ngk langsung di tanggapi harus nunggu dulu ... Klo menurut saya itu di tanggapi terlebih dahulu biar kita yg upgrade enak ...",Adi Maulana,2
"Kejam sekali app ini, data < 200 mb gak mau buka.",Sutarjo,2
29/07 updated,Refly Franky,5
Susah banget buat masuk in kode nya,Hendra Hermawan,1
Sangat buruk TOLONG Kominfo agar bisa blaclist untuk ewalet link aja karena sangat merugikan pihak konsumen,Drama Drakor,1
"Akun Anda Tidak Dapat Di Akses. Baru Mau Daptar. Lebih Bagus Aplikasi Dana Tidak Susah, Mudah Dan Cepat.",YUSUF15 YUSUF15,1
IniBerguna banget.,Aq Aq,5
"Sudah prefikasi sampe stengah hari ,sampe mau habis cas hp ,knapa ini , , mohon cara prefikasinya di permudah pk/buk admin",Dimas Rizi,1
Tolong dong pak ibu Yang punya aplikasi kk link aja Kok link saya tidak bisa di ruangan utama,Ahmad Putra,5
"tolong koutanya di tambah, sebulan transaksi 20 jta ngak cukuppp, saya sampai buat 3 akun ngak cukup masih limit, mohom jangan di batasii biar isi bbm saya bisa satu akun cukuppp🙏🙏🙏🙏",Ayix Echotec,5
ok,dg ngemba,5
Ok,Andrys Parapat,5
Upgrade ke full service nya kok lama banget ya,Fitria N.A,4
Aplikasi apa ini. Masa pending sampai 14x24 jam,Jumanto,1
Proses upgrade aja 3 hari ngak kunjung selesaiii.. Leletttt,Al Fikri,1
upgrade upgrade gajelas,Yusrizal Aulia Rahman,1
Suka,Saiful Anwarsy,5
"mulai rusak citra link aja, bayar Qris saldo sudah terpotong, dilaporkan lewat dukungan, malah diinformasikan klo transaksi sukse. tpi tidak masuk ke no. tujuan. mau maling atau apa??",Nyong Kel,5
Tolong dong upgrade full service saya diterima ... Sudah beberapa kali gagal terus ... Nanti saya kasih ranting full ...,Achmad Fauzi,2
"Memudahkan,Dan Bermanfaat",Erika Tann,4
Aplikasi gajelas masa upgragede akun udah 1 minggu belum di acc juga padahal di akun udah ada saldonya mau di pindahin malah harus nunggu upgrade akun sedang kan upgrade akun nya lama banget,Sonia Iphone,1
Aplikasi Tailaso...,Ikho Rame,1
Kalo bisa 24 jam untuk on nya yah kalo udah JM 12 ke atas sering of kadang sampai pagi,Abdul Karim,2
bagus saat ini,SURATMAN MAMAN,5
Ok,danny rahman,5
Dan pada akhir nya ditinggalkan karena CS yang terlalu slowrespon uang yang sering terlambat. biaya admin naik terus. tidak ada jaminan uang kembali,Robet vona,1
Buku Tabungan dan kartu ATM link.,Abdl Zulhidin Abubakar AS ibnu Tan,5
Good job,Soetanto _1982,4
"Kok Ng bisa masuk y,emang lagi trobel p gmn",Eko Java,2
"Gimana mau ganti nomorya, cht agen gak fast respon. Bintang nol besar",Anime Life,1
Untuk mengajukan perubahan data nya lama prosesnya,DJI Mavic,2
"Bisa pengaduan dimana? Live chat yg jawab otomatis, 2X transaksi katanya sudah berhasil tapi transaksi masih dalam proses, tidak ada status berhasil uang tidak kembali, info ke live chat katanya transaksi berhasil, mau ngadu lewat email juga gk bisa emang gk jelas lama2 akhirnya",Uci Wahyu89,1
"LIVE AGENT NYATA GA SI? SEHARIAN BUSET NUNGGU GADA RESPON APA2.. PARAH.. KALO GA KARNA KERJAAN UDAH MALAS PAKE INI, MENDING SEBELAH JAM BERAPAPUN LANGSUNG DITANGGEPIN TANPA LAMA!!",Zulmy Dalban,1
Tambahakn fitur hapus akun permanen. Biar kalau sudah tidak di pakai..,rifky malik01,5
Terpaksa tak uninstall karena 3x percobaan upgrade gak bisa terus.,NRY Channel,1
"Lama banget proses upgrade utk kirim uang nya,uang saya tertahan di link aja,tolong segera di proses secepatnya.",Hensen Edwiner,1
"Chat dg agen sudah 1 bulan selalu tidak terhubung dg alasan sedang menangani sobat Link aja lainnya, pdhl saya sudah berulang kali mencoba. Sudah 1 bulan transaksi saya pending tapi tidak ada solusi.",Haris Dwiatmoko,2
suka tiba tiba logout dan dimasukin password yang betul jg ga bisa. semoga ke depan nya bs ditingkatkan lg 🤗🙏🏻,Diny Gustini,4
"Suruh ngisi survey bisa dapet saldo 15000, udah buang waktu buat ngisi ttp zonk, menjijihkan. Pindah Flip lebih nyaman.",Surya Andiyanto,2
Isi e money..suruh tunggu 1x24 jam..sudah lebih dr 1x 24 jam.belum ada penambahan saldo..sangat kecewa .,Nabil Alfian,1
proses upgrade super lama,Preset Pro,1
Bangke lahh tiap transfer ke aplikasi lain dari sininya sukses tapi kesanaya ga masuk terus uang nya ga balik balik udah 2 hari uangnya ga kembali taii,Tassya Atlast,2
"Tarik tunai di indomaret , sering gagal ,",Ahmad,3
Transaksi beli pulsa gagal 3x tapi saldo di link aja berkurang dan tidak di refun meskipun gagal,Abu Dzar,1
Saya kirim uang dengan nominal 400ribu gagal tapi tidak kerefund. Tolong donk,Ceysha Ameera,1
Gabisa buat bayar qris dr gambar,G. RAMA HENDRA,1
Susah banget dpt verifikasi email..parah ini aplikasi g bs memberikan kemudahan,Rizkiani Juleshodia Wulandari,1
Kalau dulu pas pending admin di chat langsung gercep kalau sekarang transaksi pending admin gerak lambat,Gaza Wibowo,2
Bos saya mau msuk akun saya tapi imel saya ngak ada lg bisa ngak no telpony ad,Erwin Bae,3
"Upgrade akunnya susah😭, udah 5 kali upgrade langsung di tolak. Aku mau narik duit bantuan pendidikan ku😭😭😭",annisa salsabilla,1
tolong untuk pihak linkaja cepat di kembalikan uang saya. karna tarik tunai di atm gagal dan saldo kepotong dari tanggal 23 sampai sekarang belum juga kembali,Ramas Dia,2
Bos di transaksi nya berhasil tapi ko ga masuk2 sampai sekarang di akun bank nya dari tanggal 25 pengiriman nya..di chat bot nya ga ada kelanjutan nya,Suryadi Mail,1
ko pengiriman transaksinya gagal terus.,Wawan Wawan,1
"Sumpah nyesel make ini, mau ngirim ke sesama link aja ribet bngt harus upgrade segala, kemaren yg di hp emak gw gabisa di upgrade gw pake identitas gw dan pas mau gw kirim ke hp gw malah disuruh upgrade juga dan gabisa pake data yang sama untuk belanja di tiktokshop sangat amat tidak recommended karena GK bisa DIPAKE uang yang ada di apk ini!!! NYESELLL",Jamilatul Maryam,1
Dari kmrn ngisi e toll gak bisa masuk saldo udah ke potong ini gak ada respon sama sekali ini udah kesekian x seperti ini,Afif Indra Maulana,1
"Pelayanan ko makin buruk, livechat juga kayak dulu cepet,",Muhammad Akli,2
"Aplikasi bangsattt, lambatt , 1 laporan saja harus nunggu sebulan , suka bawa duit pelanggan . Anjingggg.nunggu chat lama bgt full 24 jam , karyawannya tidurrr.ditelpon malah dimatiin . Memekkkkkk",Perco Baan,1
Livechat nya gajelas yg jawab bot.. aplikasi parah .. mending ewallet yg lain aja .. jgn sampe nyesel,Rizky Arya,1
"Pelayanan agen lambat, saya kehilangan hp yang ada akun link aja disitu, semua data disitu tanpa saya backup, saya hubungi mau rubah data tapi pelayanan lambat dari agen nya.",Calo Narang,3
The best,Redo dasilva,5
Susah upgrad,Alam,1
Gangguan terus,Wawai Hermawan,3
Baik,Ahmad Lagonda,5
Kenapa Aplikasi LinkAja kok tidak pada HP saya ?,mokhjunaidi 1964,4
"Livechat komplain tulisan nya jam 06:00-22:00 WIB ini udah nungguin ga di tangepin / ga ada CS nya,trus chat sebelom nya mau buat bukti bilang nya transaksi akan kembali ke saldo setelah 24jam ga ada, ini transaksi udah pending ga masuk2 udah 24jam WOI, jam 10 pagi baru kembali saldo nya",Eko Nowo,5
Keluhan tidak bisa di selesaikan,Muhammad Aris,1
"Min min oh min tolong dibantu min kenapa verifikasi full servis linkaja lama yaaa, tolong min d permudah",Gema Kendali Gunawan,4
Tolong kalu mau upgrade ke full service jgan lama2 harus ngg 24 jam uang sda di isi trs gak bisa di gunain yesel bangt dah,herry backboners,1
"Kepada pihak linkaja, tolong segera proses permintaan saya agar saldo saya balik kembali karna sudah bulan belum ada tindak lanjut dari pihak linkaja",Mamih Official,1
aplikasi sering error dan kalau melakukan transaksi pakai qr sering gagal,Willy Patiati,1
Sangat di sayangkan linkaja tidak bisa untuk melakukan pergantian nomor handphone yang terdaftar,Tuan Mudaa,1
"Sempat suka dg apk ini, sekarang nggak lagi. Dulu tf ke bank, isi saldo, gratis sekarang semua berbayar. Top up saldo pun bayar. Pihak linkaja/pemerintah mestinya bisa lebih dalam mengelola apk ini dan mestinya bisa jadi pemimpin dalam apk dompet lain.. Sekarang dah pindah ke apk sebelah, semua gratis...",Ahmad Gumari Aditia Dharma,2
"Aplikasi gak jelas akun saya diblokir komplain live chat, lewat email, IG.... gak ada yg jelas 🙄 sangat rumit... bahkan saldo saya ada 200 ribu lagi, ntah kek mana mau diambil di blok gitu, aplikasi LinkAja emang sangat merugikan 😪😔😔",Jheniie Ndr,1
"Sengaja saya sisakan saldo Rp10.000, dalam beberapa bulan, bisa bisanya terpotong Rp2.000, tinggal Rp8.000, tanpa riwayat transaksi. Riwayat transaksi putih tanpa jejak, termasuk transaksi terakhir sama sekali tidak terlihat. Ini bukan masalah Rp.2.000 yang terpotong, masalahnya kalau hal ini terjadi pada akun link aja Dorman (yang saldo sisa, namun dalam beberapa bulan tidak digunakan), bisa menjadi FRAUD BESAR. Parah nih IT nya, awalnya cuma Rp2.000, nantinya ratusan ribu..",Arief Fadillah,1
"Aplikasi yang tidak bertanggung jawab,disaat gagal trf saldo tidak dikembalikan,chat sama boot n manusianya gak da respon dan di tlpon CS tidak membantu hanya diminta untuk chat boot lagi...",franky febriadi,1
Aduh. Afiliasi dengan wifi.id.. Udah ribet2 isi saldo. Transaksi sukses. Failed terus login ke wifi id. Dang,Ahmad Ridwan,1
Tolong segera d sempurnakan. Mengingat sebenarnya banyak menu menu yang sangat membantu.,rossi lh,1
tf ke briva selalu error,Ahmad Fatoni,1
Dulu saya pake link aja Sekarang mau pake terus,Ariszalukhu,5
link aja kok skarang gini..upgrade lama..saya jdi susah mau pake uang saya ..masak mau tf ga bisa..giliran bli paket atau donasi bisa... bikin apk tu yg betul2 aja lah,Putri Ramasari,1
Gimana cara nya masuk akun linkaja lagi tanpa verifikasi email. Krena email sudah gak saya pakai lagi,Januardi,3
"Saya isi e money 2 kali lalu ada keterangan sukses,tp setelah di cek emoney saya saldo tdk bertambah. Saya coba pake link bantuan nunggu 1x24jam. Setelah 1x24 jam msh saja saldo e money saya tdk bertambah,lalu saya pake lg link bantuan&muncul email hrs menunggu 3x24 jam utk pengecekkan lg,knp hrs menunggu selama itu,uang saya sudah terpakai saya rugi waktu,rugi uang krn saya perlu e money itu segera. Tolong sistemnya perbaiki.biar tdk merugikan org.PERBAIKI Ya...terimakasih.",sudirobi SE,1
Lumayan bagus,Sugeng Priyatno,5
Bagus mantap,Jejak Langkah,5
Aplikasi yg susah kalo komplain transaksi,lametz 0041,1
Cs nya tidak respon di live sdh 2 hari pelayanan buruk,IKRAM AFANDI,1
Aplikasi yang simpel Namun ketika kendala pending proses. Ya sangat lama Dan belum ada kebijakan yg menindak lanjuti,Radid Anto,3
terlalu lama upgrade full servis ga kaya apk sebelah cepettt... org jd susah buat TF!! payah,Andini Eka,1
"Aplikasi yang sangat bagus dan sangat bermanfaat aplikasi multifungsi yang dapat dijadikan satu pembayaran untuk pulsa,tagian listrik,pajak dan lain lain Link Aja pokoknya kerennn dan hebat💯",Alfian Duta Krisnadi,4
"Isi saldo tapcash bni keterangannya sukses, tetapi saldo tidak masuk, sudah lapor cs tetapi pelayanannya lelet dan tidak memberikan solusi",Burhan Halim,1
Tolong apk diperbaiki lagi min...tiap x transfer dana ke Bank dan ke teman selalu gagal.,Anny Lindung,4
Jelek,ALDO GAMING,1
Saya transfer ke bank bri saya saldonya terpotong tapi tidak ada saldo masuk...tolong kalau masih ada bug atau masalah diapknya tolong diperbaiki...,Bujel mogerz,1
Lama bgt permintaan upgrade,Sinta Rahmawati,1
Gimana caranya benerin akun linkaja saya terbelokir,Beidy Alonzho,1
Ok,Bara Imas,5
Baru di instal sudah mengecewakan hmmm mau nambah metode pembayaran malah kayak aplikasi sebelah ahhhh sudah lahh nyesal,Tn Mardin,1
"Tidak bisa di buka aplikasinya,padahal baru isi saldo??????????????????????????????????????????????????????????????????????)))((??????????????????¿?????????????????????)???(???(?))))???))?)))?)??????????????????????????????????????????????????!!!!!!!!!!!!!!!!!!!!!!!??????????????????????????????????????????????????????????????????!??!!???????????????????????????????????????????????????????????????????????????????¿????????!!?!??(???(?)???????????????????????????????????????!!!!!!?????????????????",BakolBubur Grup99,2
oce,Syafri Anda,5
tolong tampilkan limit transaksi biar duit gak terkurung..kalau dana ada limit transaksi,Heiru Cagur,1
Sangatlah membantu dlm melakukan transaksi,Nesa Adelia ilham,5
Mantap Jiwa,Purman 789,5
Saya mau di bantu dalam kerja apapun,Samsung Mbo,1
agar di tingkatkan pelayanan yg maksimal ...,Udhi Js,5
duit saya ditahan,dhedy sukma,1
"App jelek , merugikan sekali",Donny Wicaksono,1
"Live chat lamaa , keteranagan transaksi sukses dana terpotong, tapi blm masuk ke riwayat penerima pun tidak ada 😂.. pernah auto tf nominal sendiri ini apk berikut dananya gak nyampe ke penerima aneeeeeeeeh !!",rivan rinandi,1
Setiap akhir bulan mau kirim uang sesama linkaja tidak bisa. Padahal sudah full service. Payah,Lintang Muhamady,2
Lama amat verifikasi nya udah seharian belum bisa juga kocak,ZULFASLI,1
"Proses upgrade terlalu lama, padahl butuhnya cepet.",Doni putra,1
Saldo sya masuk situ tp gx bisa d buka gmna min. Tolong diperbaiki,Saefudin Jukri,1
Transaksi dari link aja ke bank pending sudah 2 hari tidak ada progres. Menu bantuan di aplikasi hanya bisa tersambung dengan chat bot. Tidak ada menu bantuan lain sehingga saya tidak bisa komplain langsung dengan cs maupun manusia lain yg bertugas disana. Hanya bisa berharap semoga saldo sukses ter transfer atau kembali ke saldo aplikasi.,Febrian Dicky,1
"Kecewa. Bukan nya di perbaiki malah makin ruwet. Tidak sangat membantu. Beli pulsa beli paket, saldo sudah kepotong. Pulsa paket belum masuk. Pending mulu udah 5 hari. Live chat pengaduan nya gak ada respon.",Ahmad Fauzan Hariri,1
Tolong dong perbaiki sistem nya sya premiumkan link aja lama banget di proses nya kurang bagus ini link aja tolong di perbaiki lagi,Sadad Amaruloh,1
"Aplikasi bego, shame on you, abisin uang negara aja kalean para budak!",Arie Martha,1
Beli pulsa pake link aja lewat my telkomsel saldo terpotong tapi pulsa nggak masuk. Apk nya nggak recomend sangat merugikan pelanggan. Auto unistal,Kuching boelang,1
Lancar dan sukses Majuterus,Suli Suliati,5
Teruntuk developer LinkAja untuk membuat fitur pelayanan pembukan Rekening jenis RDN.,Zaenal Arifin,4
Mohon kembalikan saldo saya yang gagal tranfer bank namun saldo saya tetap terpotong oleh pihak link aja Saya sanggat kecewa kepada pihak link aja karna saldo saya belum dikembalikan sudah dua hari saya tunggu namun saldo saya belum dikembalikan Mohon kerjasamanya. Trimakasih Nama akun : Yonathan Mbembo,bril rapak,1
rekomendasi,Ibrahim Algazali,5
"payah, kenapa gak bisa cek riwayat transaksi yang lama, 1/2 tahun yang lalu. kurang aman.",KAMPUNG SUMATERA,1
Ok,Muhamadin Madin,5
Gangguan sampe jam berapa ini,Alhisa Hilmanto,1
aplikasi sampah,Hyuza Mi,1
"memghubungi CS aja pake livechat segala gak fleksibel waktu, saat livechatpun lama gak tau antrean ke berapa, pake email dah gak aktif, pake sosmed gak aktif (pake bot), bingung pake apa menghubunginya. ribet amat sih hari gini",AAF Agung Wijayanto,1
"Tolong bossku gimana caranya mengatasi batasan transaksi bulanan, uang saya jadi tidak bisa di transfer dari aplikasi link aja,. Kacau",Nunit Antoni,3
"Hallo min saya ingin mengadukan permasalahan saya terkait saldo saya hilang , dan terlihat di riwayat transaksi bahwa saldo tersebut sudah di pakai dan berhasil di ambil sedangkan yang punya akun link aja yang punya saldo tersebut blm melakukan transaksi apapun, ada oknum yang bisa masuk ke akun saya dan melakukan transaksi tersebut, bagaimana kebijakan dari linkaja mengenai saldo pengguna nya hilang di ambil .Cht dari aplikasi ga puas min pertanyaan nya milih .dn saya tdkk bisa menanyakan mslh",Rindiantika rindiii6278,1
"Top Up disini saldo di bank berkurang , tapi saldo di Link aja tidak bertambah",Alif Dolif,1
